,Nome_UF,co_ibge,Nome_Município,Hub_ind,muni_number
3459,Minas Gerais,3106655,Berizal,0.0,2314
3460,Minas Gerais,3108107,Bonfim,1.0,2329
3461,Minas Gerais,3114204,Carmo do Cajuru,0.0,2397
3462,Minas Gerais,3119955,Córrego Fundo,0.0,2462
3463,Rio de Janeiro,3301801,Engenheiro Paulo de Frontin,0.0,3200
3464,São Paulo,3546504,Santa Ernestina,0.0,3787
3465,Paraná,4108304,Foz do Iguaçu,1.0,4030
3466,Paraná,4111100,Itambé,0.0,4069
3467,Paraná,4114609,Marechal Cândido Rondon,1.0,4114
3468,Paraná,4122503,Roncador,1.0,4223
3469,Santa Catarina,4218509,Treze Tílias,0.0,4585
3470,Rio Grande do Sul,4309951,Ibirapuitã,0.0,4804
3471,Rio Grande do Sul,4312500,Mostardas,0.0,4869
3472,Mato Grosso do Sul,5003454,Deodápolis,0.0,5131
3473,Goiás,5215009,Nova Veneza,0.0,5487
3474,Tocantins,1720903,Taguatinga,0.0,440
3475,Maranhão,2101400,Balsas,1.0,473
3476,Maranhão,2104305,Godofredo Viana,0.0,524
3477,Maranhão,2109601,Rosário,0.0,608
3478,Maranhão,2110658,São Domingos do Azeitão,1.0,623
3479,Piauí,2202026,Buriti dos Montes,0.0,704
3480,Piauí,2205003,Itainópolis,0.0,764
3481,Piauí,2210631,Sebastião Leal,0.0,874
3482,Rio Grande do Norte,2402402,Carnaúba dos Dantas,0.0,1101
3483,Pernambuco,2603603,Camutanga,0.0,1503
3484,Pernambuco,2604700,Correntes,0.0,1516
3485,Sergipe,2806503,Santa Rosa de Lima,0.0,1815
3486,Bahia,2925808,Queimadas,1.0,2143
3487,Minas Gerais,3117603,Conceição do Pará,0.0,2436
3488,Minas Gerais,3120151,Crisólita,0.0,2465
3489,Minas Gerais,3127602,Gouveia,1.0,2557
3490,Minas Gerais,3161601,São Geraldo da Piedade,0.0,2961
3491,Espírito Santo,3202603,Iconha,1.0,3129
3492,Espírito Santo,3205002,Serra,1.0,3166
3493,São Paulo,3505351,Barra do Chapéu,0.0,3327
3494,São Paulo,3538006,Pindamonhangaba,1.0,3694
3495,São Paulo,3539806,Poá,0.0,3711
3496,São Paulo,3541307,Presidente Epitácio,0.0,3730
3497,Paraná,4106100,Conselheiro Mairinck,0.0,3993
3498,Paraná,4106852,Cruzmaltina,0.0,4004
3499,Paraná,4109708,Ibaiti,1.0,4050
3500,Santa Catarina,4212809,Balneário Piçarras,1.0,4505
3501,Santa Catarina,4202909,Brusque,1.0,4358
3502,Rio Grande do Sul,4300638,Amaral Ferrador,0.0,4618
3503,Rio Grande do Sul,4306320,Derrubadas,0.0,4734
3504,Rio Grande do Sul,4310330,Imbé,0.0,4809
3505,Rio Grande do Sul,4312377,Monte Alegre dos Campos,0.0,4862
3506,Rio Grande do Sul,4313656,Palmares do Sul,0.0,4899
3507,Rio Grande do Sul,4318804,São Lourenço do Sul,0.0,5005
3508,Rio Grande do Sul,4320859,Tabaí,0.0,5043
3509,Distrito Federal,5300108,Brasília,1.0,5569
3510,Roraima,1400506,São João da Baliza,0.0,148
3511,Tocantins,1719004,Santa Tereza do Tocantins,0.0,429
3512,Piauí,2201176,Barra D'Alcântara,0.0,685
3513,Piauí,2205516,Juazeiro do Piauí,0.0,775
3514,Piauí,2205854,Madeiro,0.0,787
3515,Ceará,2309201,Nova Olinda,1.0,1012
3516,Ceará,2310308,Parambu,1.0,1025
3517,Paraíba,2513208,Santa Cruz,0.0,1409
3518,Paraíba,2516607,Tavares,0.0,1456
3519,Minas Gerais,3116159,Chapada Gaúcha,0.0,2421
3520,Minas Gerais,3144409,Natércia,0.0,2757
3521,Minas Gerais,3160603,Santo Hipólito,0.0,2949
3522,Espírito Santo,3203106,Jerônimo Monteiro,0.0,3136
3523,São Paulo,3516408,Franco da Rocha,0.0,3454
3524,São Paulo,3524105,Ituverava,1.0,3541
3525,São Paulo,3527108,Lins,1.0,3572
3526,São Paulo,3549201,São João das Duas Pontes,0.0,3816
3527,São Paulo,3551702,Sertãozinho,1.0,3843
3528,Paraná,4105409,Chopinzinho,1.0,3986
3529,Santa Catarina,4219309,Videira,1.0,4598
3530,Rio Grande do Sul,4312708,Nonoai,1.0,4875
3531,Rio Grande do Sul,4316451,Salto do Jacuí,1.0,4962
3532,Rio Grande do Sul,4318200,São Francisco de Paula,0.0,4990
3533,Goiás,5210562,Itaguari,0.0,5438
3534,Goiás,5212055,Jesúpolis,0.0,5452
3535,Goiás,5213707,Montes Claros de Goiás,0.0,5469
3536,Pará,1508035,Tracuateua,0.0,285
3537,Tocantins,1709500,Gurupi,1.0,368
3538,Tocantins,1717503,Pium,0.0,410
3539,Maranhão,2109759,Santa Filomena do Maranhão,0.0,610
3540,Piauí,2201200,Barras,1.0,686
3541,Piauí,2202703,Cocal,1.0,723
3542,Paraíba,2504207,Catingueira,0.0,1298
3543,Pernambuco,2608503,Lagoa de Itaenga,1.0,1562
3544,Pernambuco,2616209,Vertentes,1.0,1646
3545,Bahia,2912905,Ibirataia,0.0,1982
3546,Bahia,2913804,Ipecaetá,0.0,1992
3547,Bahia,2917607,Jaguaquara,1.0,2035
3548,Bahia,2920502,Maracás,0.0,2074
3549,Minas Gerais,3106101,Belmiro Braga,0.0,2308
3550,Minas Gerais,3138203,Lavras,1.0,2680
3551,Minas Gerais,3142205,Miraí,1.0,2730
3552,Minas Gerais,3146602,Paiva,0.0,2789
3553,Minas Gerais,3162955,São José da Lapa,0.0,2983
3554,Minas Gerais,3171071,Veredinha,0.0,3083
3555,Espírito Santo,3204005,Pancas,0.0,3150
3556,São Paulo,3533106,Nova Guataporanga,0.0,3640
3557,São Paulo,3538105,Pindorama,1.0,3695
3558,São Paulo,3542404,Regente Feijó,1.0,3742
3559,Paraná,4101507,Arapongas,1.0,3929
3560,Paraná,4102000,Assis Chateaubriand,1.0,3936
3561,Paraná,4122404,Rolândia,1.0,4222
3562,Paraná,4126207,Sapopema,0.0,4270
3563,Rio Grande do Sul,4322350,União da Serra,0.0,5077
3564,Mato Grosso,5103254,Colniza,0.0,5214
3565,Mato Grosso,5107941,Tabaporã,0.0,5308
3566,Goiás,5207808,Firminópolis,0.0,5408
3567,Goiás,5215603,Padre Bernardo,0.0,5494
3568,Amazonas,1303569,Rio Preto da Eva,0.0,122
3569,Pará,1506112,Quatipuru,0.0,250
3570,Tocantins,1710904,Itapiratins,0.0,372
3571,Tocantins,1713304,Miranorte,1.0,386
3572,Tocantins,1716307,Pau D'Arco,0.0,403
3573,Maranhão,2106508,Matinha,0.0,563
3574,Piauí,2206696,Murici dos Portelas,0.0,801
3575,Piauí,2206720,Nazária,0.0,803
3576,Piauí,2210979,Tanque do Piauí,0.0,881
3577,Ceará,2308203,Meruoca,0.0,1000
3578,Ceará,2308708,Morada Nova,0.0,1007
3579,Ceará,2310605,Penaforte,0.0,1028
3580,Rio Grande do Norte,2401503,Barcelona,0.0,1090
3581,Pernambuco,2613107,São Caitano,0.0,1614
3582,Alagoas,2704906,Mar Vermelho,0.0,1702
3583,Alagoas,2706406,Pão de Açúcar,0.0,1717
3584,Bahia,2904100,Boquira,0.0,1878
3585,Bahia,2906303,Canavieiras,1.0,1903
3586,Minas Gerais,3125101,Extrema,1.0,2523
3587,Minas Gerais,3140852,Matias Cardoso,0.0,2716
3588,Minas Gerais,3146701,Palma,0.0,2790
3589,Minas Gerais,3150802,Piranga,0.0,2838
3590,Minas Gerais,3158102,Santa Maria do Salto,0.0,2921
3591,Minas Gerais,3158706,Santana do Garambéu,0.0,2927
3592,Minas Gerais,3165107,São Tomás de Aquino,0.0,3007
3593,Minas Gerais,3165701,Senador Firmino,1.0,3017
3594,Espírito Santo,3203346,Marechal Floriano,1.0,3142
3595,Rio de Janeiro,3300704,Cabo Frio,1.0,3186
3596,São Paulo,3506102,Bebedouro,1.0,3335
3597,São Paulo,3512100,Colômbia,0.0,3402
3598,São Paulo,3542503,Reginópolis,0.0,3743
3599,São Paulo,3548054,Santo Antônio do Aracanguá,0.0,3804
3600,São Paulo,3552809,Taboão da Serra,0.0,3855
3601,Paraná,4103909,Campina da Lagoa,1.0,3965
3602,Pará,1501725,Brasil Novo,0.0,175
3603,Maranhão,2111953,Sucupira do Riachão,0.0,650
3604,Piauí,2206605,Monte Alegre do Piauí,1.0,798
3605,Ceará,2301851,Banabuiú,0.0,912
3606,Ceará,2313302,Tauá,1.0,1062
3607,Rio Grande do Norte,2413359,Serra do Mel,0.0,1220
3608,Pernambuco,2602506,Brejinho,0.0,1491
3609,Bahia,2912806,Ibirapuã,0.0,1981
3610,Bahia,2919405,Licínio de Almeida,0.0,2059
3611,Minas Gerais,3111606,Campos Gerais,0.0,2369
3612,Minas Gerais,3113305,Carangola,1.0,2388
3613,Minas Gerais,3113800,Carmésia,0.0,2393
3614,Minas Gerais,3122504,Dom Cavati,1.0,2495
3615,Minas Gerais,3136009,Joaíma,0.0,2652
3616,Minas Gerais,3137908,Lamim,0.0,2677
3617,Minas Gerais,3152303,Porto Firme,0.0,2855
3618,Minas Gerais,3167301,Silveirânia,0.0,3034
3619,Rio de Janeiro,3303955,Pinheiral,0.0,3230
3620,São Paulo,3532868,Nova Castilho,0.0,3637
3621,São Paulo,3536109,Pardinho,0.0,3672
3622,São Paulo,3555000,Tupã,1.0,3883
3623,Paraná,4128633,Doutor Ulysses,1.0,4307
3624,Santa Catarina,4204459,Coronel Martins,0.0,4382
3625,Santa Catarina,4205555,Frei Rogério,0.0,4402
3626,Santa Catarina,4215208,Romelândia,0.0,4534
3627,Santa Catarina,4215679,Santa Terezinha,0.0,4543
3628,Mato Grosso do Sul,5008305,Três Lagoas,1.0,5180
3629,Goiás,5207253,Doverlândia,0.0,5402
3630,Rondônia,1100130,Machadinho D'Oeste,0.0,12
3631,Pará,1501808,Breves,1.0,178
3632,Maranhão,2104057,Estreito,1.0,518
3633,Maranhão,2110856,São Francisco do Brejão,0.0,626
3634,Ceará,2305266,Ibaretama,0.0,962
3635,Paraíba,2508000,Juru,0.0,1342
3636,Pernambuco,2603702,Canhotinho,0.0,1504
3637,Bahia,2925204,Pojuca,0.0,2135
3638,Bahia,2925709,Presidente Jânio Quadros,0.0,2141
3639,Minas Gerais,3134905,Jacutinga,0.0,2637
3640,Minas Gerais,3171501,Mathias Lobato,0.0,3089
3641,Minas Gerais,3164431,São Sebastião da Vargem Alegre,0.0,2999
3642,Minas Gerais,3166006,Senhora de Oliveira,0.0,3020
3643,Espírito Santo,3203056,Jaguaré,0.0,3135
3644,Rio de Janeiro,3300308,Barra do Piraí,1.0,3181
3645,São Paulo,3503505,Areias,1.0,3307
3646,São Paulo,3512605,Coronel Macedo,0.0,3407
3647,São Paulo,3516002,Flórida Paulista,0.0,3450
3648,São Paulo,3555505,Ubirajara,0.0,3889
3649,Paraná,4107207,Dois Vizinhos,1.0,4010
3650,Paraná,4123857,Santa Maria do Oeste,0.0,4239
3651,Paraná,4125357,São Jorge do Patrocínio,0.0,4258
3652,Santa Catarina,4215604,Santa Rosa de Lima,0.0,4541
3653,Rio Grande do Sul,4307005,Erechim,1.0,4753
3654,Goiás,5200159,Adelândia,0.0,5326
3655,Goiás,5202809,Avelinópolis,0.0,5351
3656,Rondônia,1100148,Nova Brasilândia D'Oeste,0.0,13
3657,Rondônia,1101807,Vale do Paraíso,0.0,51
3658,Pará,1502004,Cachoeira do Arari,0.0,181
3659,Tocantins,1708304,Goianorte,0.0,365
3660,Maranhão,2104081,Fernando Falcão,0.0,520
3661,Piauí,2202000,Buriti dos Lopes,1.0,703
3662,Piauí,2202711,Cocal de Telha,0.0,724
3663,Ceará,2307809,Marco,0.0,996
3664,Ceará,2310704,Pentecoste,0.0,1029
3665,Rio Grande do Norte,2403103,Currais Novos,1.0,1108
3666,Alagoas,2703809,Joaquim Gomes,0.0,1691
3667,Sergipe,2800670,Boquim,0.0,1758
3668,Sergipe,2802304,Frei Paulo,0.0,1772
3669,Bahia,2905503,Caldeirão Grande,0.0,1895
3670,Bahia,2906873,Capim Grosso,1.0,1911
3671,Bahia,2927101,Rodelas,0.0,2159
3672,Minas Gerais,3104452,Aricanduva,0.0,2292
3673,Minas Gerais,3126000,Florestal,0.0,2533
3674,Rio de Janeiro,3302304,Laje do Muriaé,0.0,3210
3675,São Paulo,3517802,Guaraçaí,0.0,3469
3676,São Paulo,3528908,Mariápolis,0.0,3592
3677,São Paulo,3547908,Santo Antônio da Alegria,0.0,3802
3678,São Paulo,3557154,Zacarias,0.0,3909
3679,Rio Grande do Sul,4322251,Tupandi,0.0,5073
3680,Mato Grosso do Sul,5002407,Caarapó,1.0,5120
3681,Goiás,5201504,Aporé,0.0,5343
3682,Goiás,5219506,Santa Rosa de Goiás,0.0,5530
3683,Tocantins,1714203,Natividade,1.0,391
3684,Maranhão,2102077,Bom Lugar,0.0,485
3685,Maranhão,2103158,Centro do Guilherme,0.0,504
3686,Maranhão,2103208,Chapadinha,1.0,506
3687,Ceará,2304251,Cruz,1.0,943
3688,Rio Grande do Norte,2408805,Parazinho,0.0,1170
3689,Pernambuco,2604155,Casinhas,0.0,1510
3690,Alagoas,2700508,Barra de Santo Antônio,0.0,1654
3691,Alagoas,2709400,Viçosa,0.0,1751
3692,Bahia,2922201,Muniz Ferreira,0.0,2094
3693,Minas Gerais,3141801,Minas Novas,1.0,2726
3694,Minas Gerais,3151107,Pirapetinga,0.0,2841
3695,Minas Gerais,3170602,Vargem Bonita,0.0,3075
3696,São Paulo,3508702,Caconde,0.0,3365
3697,São Paulo,3536505,Paulínia,0.0,3677
3698,São Paulo,3543006,Ribeirão Branco,0.0,3748
3699,São Paulo,3548104,Santo Antônio do Jardim,0.0,3805
3700,Paraná,4104253,Campo Magro,0.0,3971
3701,Paraná,4117107,Nova Londrina,1.0,4147
3702,Santa Catarina,4209102,Joinville,1.0,4447
3703,Santa Catarina,4217006,São Ludgero,1.0,4563
3704,Mato Grosso,5104203,Guiratinga,1.0,5230
3705,Goiás,5210307,Israelândia,0.0,5436
3706,Piauí,2200053,Acauã,0.0,667
3707,Piauí,2208106,Pimenteiras,0.0,827
3708,Ceará,2304269,Deputado Irapuan Pinheiro,0.0,944
3709,Paraíba,2513307,Santa Helena,0.0,1410
3710,Paraíba,2517407,Zabelê,0.0,1464
3711,Alagoas,2701407,Campo Alegre,0.0,1664
3712,Bahia,2900702,Alagoinhas,1.0,1834
3713,Bahia,2907400,Catolândia,0.0,1918
3714,Bahia,2925931,Quixabeira,0.0,2145
3715,Minas Gerais,3111903,Cana Verde,0.0,2372
3716,Minas Gerais,3113701,Carlos Chagas,0.0,2392
3717,Espírito Santo,3201902,Domingos Martins,0.0,3119
3718,São Paulo,3525854,Jumirim,0.0,3559
3719,Paraná,4114500,Manoel Ribas,0.0,4113
3720,Paraná,4117297,Novo Itacolomi,0.0,4153
3721,Paraná,4121505,Rebouças,0.0,4210
3722,Paraná,4124103,Santo Antônio da Platina,1.0,4245
3723,Rio Grande do Sul,4301875,Barra do Quaraí,0.0,4642
3724,Rio Grande do Sul,4304606,Canoas,1.0,4685
3725,Rio Grande do Sul,4307708,Esteio,0.0,4763
3726,Rio Grande do Sul,4320602,Severiano de Almeida,0.0,5038
3727,Rio Grande do Sul,4322400,Uruguaiana,1.0,5079
3728,Mato Grosso,5108501,Vera,0.0,5317
3729,Goiás,5217401,Pires do Rio,1.0,5508
3730,Goiás,5222005,Vianópolis,0.0,5565
3731,Maranhão,2102101,Brejo,1.0,486
3732,Paraíba,2501575,Barra de Santana,0.0,1264
3733,Minas Gerais,3120003,Córrego Novo,0.0,2463
3734,Minas Gerais,3135605,Jequitaí,0.0,2648
3735,Minas Gerais,3149705,Perdigão,0.0,2823
3736,Espírito Santo,3202900,Itarana,0.0,3133
3737,São Paulo,3536901,Pedranópolis,0.0,3682
3738,São Paulo,3543238,Ribeirão dos Índios,0.0,3751
3739,Paraná,4104659,Carambeí,0.0,3978
3740,Paraná,4124202,Santo Antônio do Caiuá,0.0,4246
3741,Paraná,4126355,Serranópolis do Iguaçu,0.0,4274
3742,Santa Catarina,4205191,Ermo,1.0,4394
3743,Santa Catarina,4207577,Iomerê,0.0,4425
3744,Rio Grande do Sul,4309555,Harmonia,0.0,4796
3745,Rio Grande do Sul,4322541,Vale Real,0.0,5083
3746,Mato Grosso do Sul,5005608,Miranda,1.0,5153
3747,Mato Grosso do Sul,5006309,Paranaíba,1.0,5161
3748,Mato Grosso,5103437,Curvelândia,0.0,5220
3749,Goiás,5208806,Goianira,1.0,5418
3750,Rondônia,1101435,Nova União,0.0,40
3751,Amazonas,1302702,Manicoré,0.0,112
3752,Tocantins,1710706,Itaguatins,0.0,371
3753,Rio Grande do Norte,2407609,Messias Targino,0.0,1158
3754,Paraíba,2502151,Boa Vista,0.0,1272
3755,Paraíba,2504074,Caraúbas,0.0,1295
3756,Paraíba,2506400,Gurinhém,0.0,1326
3757,Paraíba,2512804,Riacho dos Cavalos,0.0,1404
3758,Bahia,2906899,Caraíbas,0.0,1912
3759,Bahia,2916906,Itiruçu,0.0,2026
3760,Bahia,2918803,Laje,0.0,2051
3761,Bahia,2924678,Piraí do Norte,0.0,2129
3762,Minas Gerais,3112505,Capim Branco,0.0,2379
3763,Minas Gerais,3156601,Rubim,0.0,2901
3764,São Paulo,3503356,Arco-Íris,0.0,3305
3765,São Paulo,3512308,Conchas,1.0,3404
3766,São Paulo,3513108,Cravinhos,0.0,3412
3767,São Paulo,3531803,Monte Mor,0.0,3622
3768,São Paulo,3545407,Salto Grande,0.0,3776
3769,São Paulo,3550308,São Paulo,1.0,3829
3770,Paraná,4120309,Porto Vitória,0.0,4192
3771,Santa Catarina,4212304,Paulo Lopes,0.0,4499
3772,Rio Grande do Sul,4319901,Sapiranga,1.0,5024
3773,Mato Grosso,5106653,Pontal do Araguaia,0.0,5273
3774,Amazonas,1304005,Silves,0.0,128
3775,Tocantins,1712405,Lizarda,0.0,380
3776,Tocantins,1721208,Tocantinópolis,1.0,445
3777,Maranhão,2102374,Cachoeira Grande,0.0,492
3778,Piauí,2201960,Brasileira,0.0,701
3779,Piauí,2210383,São Miguel da Baixa Grande,0.0,868
3780,Ceará,2301802,Baixio,0.0,911
3781,Ceará,2306207,Itaiçaba,0.0,975
3782,Bahia,2910305,Elísio Medrado,0.0,1949
3783,Minas Gerais,3122355,Divisa Alegre,1.0,2491
3784,Minas Gerais,3147808,Passa Vinte,0.0,2801
3785,Minas Gerais,3168507,Teixeiras,1.0,3047
3786,Rio de Janeiro,3302403,Macaé,1.0,3211
3787,Rio de Janeiro,3304805,São Fidélis,0.0,3246
3788,São Paulo,3504800,Bálsamo,0.0,3321
3789,São Paulo,3533502,Novo Horizonte,1.0,3645
3790,São Paulo,3534708,Ourinhos,1.0,3657
3791,São Paulo,3541703,Quatá,0.0,3735
3792,São Paulo,3543402,Ribeirão Preto,1.0,3754
3793,São Paulo,3554607,Timburi,0.0,3876
3794,Paraná,4108320,Francisco Alves,0.0,4031
3795,Santa Catarina,4216800,São José do Cerrito,0.0,4561
3796,Rio Grande do Sul,4310363,Imigrante,0.0,4810
3797,Rio Grande do Sul,4310900,Jacutinga,0.0,4826
3798,Rio Grande do Sul,4314506,Pinheiro Machado,1.0,4922
3799,Rio Grande do Sul,4315008,Porto Lucena,0.0,4932
3800,Mato Grosso,5103361,Conquista D'Oeste,0.0,5217
3801,Mato Grosso,5105622,Mirassol d'Oeste,1.0,5249
3802,Goiás,5218789,Rio Quente,0.0,5519
3803,Amazonas,1302009,Itapiranga,0.0,104
3804,Roraima,1400027,Amajari,0.0,136
3805,Ceará,2313559,Tururu,0.0,1066
3806,Rio Grande do Norte,2414001,Tangará,1.0,1228
3807,Rio Grande do Norte,2414902,Viçosa,0.0,1240
3808,Pernambuco,2602605,Brejo da Madre de Deus,0.0,1492
3809,Pernambuco,2615607,Trindade,1.0,1639
3810,Bahia,2917409,Jacaraci,0.0,2033
3811,Minas Gerais,3107604,Bom Jesus da Penha,0.0,2324
3812,Minas Gerais,3139300,Manga,1.0,2697
3813,Minas Gerais,3153202,Presidente Juscelino,0.0,2864
3814,São Paulo,3504107,Atibaia,1.0,3314
3815,São Paulo,3512209,Conchal,0.0,3403
3816,São Paulo,3529401,Mauá,0.0,3597
3817,São Paulo,3542305,Redenção da Serra,0.0,3741
3818,Paraná,4104006,Campina Grande do Sul,1.0,3967
3819,Paraná,4113809,Lupionópolis,0.0,4105
3820,Rio Grande do Sul,4300646,Ametista do Sul,0.0,4619
3821,Rio Grande do Sul,4306924,Engenho Velho,0.0,4749
3822,Rio Grande do Sul,4308102,Feliz,1.0,4772
3823,Rio Grande do Sul,4311791,Maratá,0.0,4848
3824,Rio Grande do Sul,4312054,Marques de Souza,1.0,4853
3825,Rio Grande do Sul,4314134,Paulo Bento,0.0,4911
3826,Rio Grande do Sul,4320800,Soledade,1.0,5042
3827,Goiás,5219902,São Francisco de Goiás,0.0,5537
3828,Pará,1505007,Nova Timboteua,0.0,229
3829,Amapá,1600303,Macapá,1.0,303
3830,Ceará,2308500,Mombaça,1.0,1005
3831,Rio Grande do Norte,2406155,Jundiá,0.0,1142
3832,Rio Grande do Norte,2409308,Patu,0.0,1175
3833,Paraíba,2505279,Curral de Cima,0.0,1312
3834,Pernambuco,2615508,Tracunhaém,0.0,1638
3835,Bahia,2919108,Lamarão,0.0,2055
3836,Bahia,2932200,Ubaitaba,1.0,2223
3837,Minas Gerais,3116902,Comendador Gomes,0.0,2429
3838,Minas Gerais,3131604,Iraí de Minas,0.0,2603
3839,Minas Gerais,3154606,Ribeirão das Neves,0.0,2880
3840,Minas Gerais,3157377,Santa Cruz de Salinas,0.0,2912
3841,São Paulo,3500758,Alambari,0.0,3275
3842,São Paulo,3519600,Ibitinga,1.0,3491
3843,São Paulo,3552601,Tabapuã,0.0,3853
3844,Paraná,4104105,Campo do Tenente,0.0,3969
3845,Paraná,4117008,Nova Fátima,0.0,4145
3846,Santa Catarina,4210209,Major Gercino,0.0,4464
3847,Santa Catarina,4217956,Tigrinhos,0.0,4577
3848,Rio Grande do Sul,4310306,Ilópolis,0.0,4808
3849,Rio Grande do Sul,4319604,São Sepé,0.0,5018
3850,Mato Grosso do Sul,5007505,Rochedo,0.0,5170
3851,Goiás,5205497,Cidade Ocidental,0.0,5387
3852,Goiás,5219803,São Domingos,0.0,5536
3853,Amazonas,1301654,Guajará,0.0,98
3854,Amazonas,1303502,Pauini,0.0,120
3855,Ceará,2307601,Limoeiro do Norte,1.0,992
3856,Ceará,2312205,Santa Quitéria,0.0,1050
3857,Pernambuco,2607703,Itapetim,0.0,1549
3858,Alagoas,2706208,Palestina,0.0,1715
3859,Bahia,2907707,Chorrochó,0.0,1922
3860,Bahia,2920601,Maragogipe,0.0,2075
3861,Minas Gerais,3103108,Antônio Prado de Minas,0.0,2277
3862,Minas Gerais,3107406,Bom Despacho,1.0,2322
3863,Minas Gerais,3119906,Córrego do Bom Jesus,0.0,2461
3864,Minas Gerais,3148806,Pedra do Anta,0.0,2813
3865,Minas Gerais,3156205,Rochedo de Minas,0.0,2896
3866,Minas Gerais,3162609,São João do Oriente,0.0,2976
3867,São Paulo,3508603,Cachoeira Paulista,1.0,3364
3868,São Paulo,3510005,Cândido Mota,1.0,3381
3869,São Paulo,3523206,Itararé,1.0,3532
3870,São Paulo,3533809,Óleo,0.0,3648
3871,São Paulo,3534906,Pacaembu,0.0,3660
3872,São Paulo,3555604,Uchoa,0.0,3890
3873,Paraná,4100806,Alvorada do Sul,0.0,3920
3874,Paraná,4107702,Fênix,0.0,4021
3875,Paraná,4108106,Flórida,0.0,4028
3876,Paraná,4111407,Ivaí,0.0,4073
3877,Santa Catarina,4213153,Planalto Alegre,0.0,4509
3878,Santa Catarina,4217204,São Miguel do Oeste,1.0,4566
3879,Rio Grande do Sul,4302303,Bom Jesus,1.0,4654
3880,Rio Grande do Sul,4304689,Capela de Santana,0.0,4692
3881,Rio Grande do Sul,4306106,Cruz Alta,1.0,4730
3882,Rio Grande do Sul,4310801,Ivoti,0.0,4823
3883,Rio Grande do Sul,4314902,Porto Alegre,1.0,4931
3884,Rio Grande do Sul,4322905,Viadutos,0.0,5089
3885,Mato Grosso do Sul,5003306,Coxim,1.0,5130
3886,Goiás,5217203,Piranhas,1.0,5506
3887,Pará,1503408,Inhangapi,0.0,205
3888,Tocantins,1712157,Lavandeira,0.0,379
3889,Rio Grande do Norte,2413201,Senador Georgino Avelino,0.0,1218
3890,Paraíba,2506608,Ibiara,1.0,1328
3891,Paraíba,2516904,Uiraúna,1.0,1460
3892,Sergipe,2801900,Cumbe,0.0,1768
3893,Bahia,2901809,Antônio Gonçalves,1.0,1847
3894,Bahia,2903607,Biritinga,0.0,1871
3895,Bahia,2921906,Mucugê,0.0,2090
3896,Minas Gerais,3130655,Indaiabira,0.0,2592
3897,Minas Gerais,3132008,Itacambira,0.0,2607
3898,Minas Gerais,3166105,Senhora do Porto,0.0,3021
3899,São Paulo,3504404,Avanhandava,0.0,3317
3900,São Paulo,3507308,Boracéia,0.0,3349
3901,São Paulo,3532801,Nova Aliança,0.0,3634
3902,Paraná,4107504,Engenheiro Beltrão,1.0,4014
3903,Paraná,4111001,Itambaracá,0.0,4068
3904,Paraná,4115606,Matelândia,1.0,4126
3905,Paraná,4116604,Nova América da Colina,0.0,4140
3906,Santa Catarina,4212056,Palmeira,0.0,4493
3907,Santa Catarina,4215554,Santa Helena,0.0,4540
3908,Rio Grande do Sul,4307054,Ernestina,0.0,4754
3909,Rio Grande do Sul,4312401,Montenegro,1.0,4864
3910,Rio Grande do Sul,4319752,São Vendelino,0.0,5022
3911,Mato Grosso,5103056,Cláudia,0.0,5211
3912,Mato Grosso,5106216,Nova Canaã do Norte,1.0,5258
3913,Mato Grosso,5108303,União do Sul,0.0,5314
3914,Acre,1200609,Tarauacá,0.0,71
3915,Amazonas,1301209,Coari,0.0,93
3916,Tocantins,1703800,Buriti do Tocantins,0.0,338
3917,Paraíba,2502508,Boqueirão,0.0,1276
3918,Alagoas,2707206,Poço das Trincheiras,0.0,1727
3919,Bahia,2918555,Jussari,0.0,2047
3920,Minas Gerais,3118403,Conselheiro Pena,1.0,2446
3921,Minas Gerais,3130309,Iguatama,1.0,2587
3922,Minas Gerais,3130804,Ingaí,0.0,2594
3923,Minas Gerais,3134806,Jacuí,0.0,2636
3924,Minas Gerais,3137700,Lajinha,1.0,2675
3925,Minas Gerais,3141207,Matutina,0.0,2720
3926,Minas Gerais,3162575,São João do Manteninha,0.0,2975
3927,São Paulo,3529005,Marília,1.0,3593
3928,São Paulo,3534203,Orindiúva,0.0,3652
3929,São Paulo,3549102,São João da Boa Vista,0.0,3815
3930,Paraná,4103404,Cafeara,0.0,3958
3931,Paraná,4121703,Reserva,0.0,4212
3932,Paraná,4122909,Salto do Itararé,1.0,4228
3933,Rio Grande do Sul,4302204,Boa Vista do Buricá,0.0,4650
3934,Rio Grande do Sul,4309407,Guaporé,1.0,4794
3935,Rio Grande do Sul,4311700,Machadinho,0.0,4843
3936,Rio Grande do Sul,4313409,Novo Hamburgo,1.0,4892
3937,Rio Grande do Sul,4317756,Santo Antônio do Planalto,0.0,4983
3938,Rio Grande do Sul,4320404,Serafina Corrêa,1.0,5033
3939,Mato Grosso do Sul,5003157,Coronel Sapucaia,0.0,5127
3940,Mato Grosso do Sul,5006408,Pedro Gomes,0.0,5163
3941,Mato Grosso,5107859,São Félix do Araguaia,1.0,5303
3942,Goiás,5204854,Campo Limpo de Goiás,0.0,5376
3943,Maranhão,2101731,Belágua,0.0,477
3944,Maranhão,2103752,Davinópolis,0.0,514
3945,Piauí,2208809,Regeneração,1.0,836
3946,Ceará,2302008,Barro,1.0,915
